0 0.0
1 1.0
2 1.0
3 1.0
4 0.333333333333
5 0.0
6 0
7 0.8
8 0.25
9 0.6
10 0.571428571429
11 0.8
12 0.625
13 0.0
14 0.333333333333
15 0.0
16 -0.230769230769
17 -0.333333333333
18 0.25
19 1.0
20 0.0
21 0.1
22 0.6
23 -1.0
